Tap,ourkleewkejljsljflksjfkldkdk,28,ourkleewkejljsljflksjfkldkdk,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,earthquakesarepredictable,25,earthquakesarepredictable,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,theywatchedtheentiremovie,25,theywatchedtheentiremovie,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,chemicalspilltookforever,24,chemicalspilltookforever,24,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,watchoutforloeflyingobjects,27,watchoutforloeflyingobjects,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,therearewinnersandlosers,24,therearewinnersandlosers,24,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,justwhatthedoctirorderded,25,justwhatthedoctirorderded,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,sprawlingsubdivisionsarebed,27,sprawlingsubdivisionsarebed,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,hermajestyvisitedourcountry,27,hermajestyvisitedourcountry,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,,0,,0,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,mostjudgesareveryhonest,23,mostjudgesareveryhonest,23,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,relationareverystraimed,23,relationareverystraimed,23,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,theprojectorwasunavailable,26,theprojectorwasunavailable,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,circumstancesareunacceptable,28,circumstancesareunacceptable,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,thewaterwasmonitoreddaily,25,thewaterwasmonitoreddaily,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,correctyourdicitionimmediately,30,correctyourdicitionimmediately,30,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,sixdaughtersandsevensons,24,sixdaughtersandsevensons,24,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,liedetectortestsneverwork,25,liedetectortestsneverwork,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,electriccarsneedbigfuelcellzs,29,electriccarsneedbigfuelcellzs,29,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,housewithnewelectricalpanel,27,housewithnewelectricalpanel,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,nevertoorichnevertoojim,23,nevertoorichnevertoojim,23,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,universiyiesaretooexpensives,28,universiyiesaretooexpensives,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,pleasekeepthisconfidentil,25,pleasekeepthisconfidentil,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,playersmustknowalltherules,26,playersmustknowalltherules,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,yourpresentationwasinspiring,28,yourpresentationwasinspiring,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,theratinalebehindthedecision,28,theratinalebehindthedecision,28,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,exceedmaximumspeedlimit,23,exceedmaximumspeedlimit,23,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,prevailingwingformtheeast,25,prevailingwingformtheeast,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,medievaltimeswerehard,21,medievaltimeswerehard,21,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,youretiquateneedssomework,25,youretiquateneedssomework,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,apartmentsaretooex[ansive,25,apartmentsaretooex[ansive,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,physicsandchemistryarehard,26,physicsandchemistryarehard,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,flashingredlightmeansstop,25,flashingredlightmeansstop,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_34 PM
Tap,sixdaughterandsevensons,23,sixdaughterandsevensons,23,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_33 PM
Tap,,0,,0,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_33 PM
Tap_Gesture,prevalingwindfromtheeaset,25,prevalingwindvfrotheeaset,25,100,,0,0,3,3,75,1,25,0,M_D_Y H_M_S - 5_13_2022 - 2_59_33 PM
Tap,justwhatthedoctororderded,25,justwhatthedoctororderded,25,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_33 PM
Tap,watchoutfotlowflyingobjecy,26,watchoutfotlowflyingobjecy,26,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_33 PM
Tap,univeritiezaretooexpensuves,27,univeritiezaretooexpensuves,27,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 2_59_33 PM
Tap,,0,,0,100,-,-,0,-,-,-,-,-,-,M_D_Y H_M_S - 5_13_2022 - 4_08_50 PM
